"test url","fcp","fid","lcp","cls","date","device"
"https://www.99acres.com/property-in-noida-ffid","1795","35","1803","0.03","2022-02-11 09:13",
"https://www.99acres.com/property-in-sector-150-noida-ffid","1874","36","1882","0.03","2022-02-11 09:13",
"https://www.99acres.com/residential-apartments-in-paldi-ahmedabad-west-ffid","2359","45","2359","0.05","2022-02-11 09:13",
"https://www.99acres.com/property-for-rent-in-noida-ffid","1826","22","1842","0.01","2022-02-11 09:13",
"https://www.99acres.com/2-bhk-flats-for-rent-in-bhopal-ffid","1482","no data","1521","0.01","2022-02-11 09:13",
"https://www.99acres.com/rent-paying-guest-pg-in-noida-ffid","1858","18","1865","0.01","2022-02-11 09:13",
"https://www.99acres.com/commercial-property-in-noida-ffid","1968","27","1981","0.05","2022-02-11 09:13",
"https://www.99acres.com/commercial-property-for-rent-in-noida-ffid","2121","17","2131","0","2022-02-11 09:13",
"https://www.99acres.com/property-in-noida-ffid","1795","35","1803","0.03","2022-02-11 09:13",
"https://www.99acres.com/property-in-sector-150-noida-ffid","1874","36","1882","0.03","2022-02-11 09:13",
"https://www.99acres.com","1675","24","1829","0.07","2022-02-11 09:13",
"https://www.99acres.com/property-in-noida-ffid","1795","35","1803","0.03","2022-02-11 12:11",
"https://www.99acres.com/property-in-sector-150-noida-ffid","1874","36","1882","0.03","2022-02-11 12:11",
"https://www.99acres.com/residential-apartments-in-paldi-ahmedabad-west-ffid","2359","45","2359","0.05","2022-02-11 12:11",
"https://www.99acres.com/property-for-rent-in-noida-ffid","1826","22","1842","0.01","2022-02-11 12:11",
"https://www.99acres.com/2-bhk-flats-for-rent-in-bhopal-ffid","1482","no data","1521","0.01","2022-02-11 12:11",
"https://www.99acres.com/rent-paying-guest-pg-in-noida-ffid","1858","18","1865","0.01","2022-02-11 12:11",
"https://www.99acres.com/commercial-property-in-noida-ffid","1968","27","1981","0.05","2022-02-11 12:11",
"https://www.99acres.com/commercial-property-for-rent-in-noida-ffid","2121","17","2131","0","2022-02-11 12:11",
"https://www.99acres.com/property-in-noida-ffid","1795","35","1803","0.03","2022-02-11 12:11",
"https://www.99acres.com/property-in-sector-150-noida-ffid","1874","36","1882","0.03","2022-02-11 12:11",
"https://www.99acres.com","1675","24","1829","0.07","2022-02-11 12:11",
"https://www.99acres.com/property-in-noida-ffid","1801","36","1809","0.03","2022-02-11 15:20","mobile"
"https://www.99acres.com/property-in-sector-150-noida-ffid","1836","33","1841","0.03","2022-02-11 15:20","mobile"
"https://www.99acres.com/residential-apartments-in-paldi-ahmedabad-west-ffid","2307","39","2314","0.05","2022-02-11 15:20","mobile"
"https://www.99acres.com/property-for-rent-in-noida-ffid","1829","22","1850","0.01","2022-02-11 15:20","mobile"
"https://www.99acres.com/2-bhk-flats-for-rent-in-bhopal-ffid","1491","no data","1579","0.01","2022-02-11 15:20","mobile"
"https://www.99acres.com/rent-paying-guest-pg-in-noida-ffid","1851","18","1856","0.01","2022-02-11 15:20","mobile"
"https://www.99acres.com/commercial-property-in-noida-ffid","1968","29","1993","0.05","2022-02-11 15:20","mobile"
"https://www.99acres.com/commercial-property-for-rent-in-noida-ffid","2102","18","2128","0","2022-02-11 15:20","mobile"
"https://www.99acres.com/mahagun-moderne-rent-in-sector-78-noida-5512-rnpffid","1439","no data","1527","0.01","2022-02-11 15:20","mobile"
"https://www.99acres.com/property-in-noida-ffid","1801","36","1809","0.03","2022-02-11 15:20","mobile"
"https://www.99acres.com/property-in-sector-150-noida-ffid","1836","33","1841","0.03","2022-02-11 15:20","mobile"
"https://www.99acres.com/property-in-noida-ffid","1801","36","1809","0.03","2022-02-11 18:02","mobile"
"https://www.99acres.com/property-in-sector-150-noida-ffid","1836","33","1841","0.03","2022-02-11 18:02","mobile"
"https://www.99acres.com/residential-apartments-in-paldi-ahmedabad-west-ffid","2307","39","2314","0.05","2022-02-11 18:02","mobile"
"https://www.99acres.com/property-for-rent-in-noida-ffid","1829","22","1850","0.01","2022-02-11 18:02","mobile"
"https://www.99acres.com/2-bhk-flats-for-rent-in-bhopal-ffid","1491","no data","1579","0.01","2022-02-11 18:02","mobile"
"https://www.99acres.com/rent-paying-guest-pg-in-noida-ffid","1851","18","1856","0.01","2022-02-11 18:02","mobile"
"https://www.99acres.com/commercial-property-in-noida-ffid","1968","29","1993","0.05","2022-02-11 18:02","mobile"
"https://www.99acres.com/commercial-property-for-rent-in-noida-ffid","2102","18","2128","0","2022-02-11 18:02","mobile"
"https://www.99acres.com/mahagun-moderne-rent-in-sector-78-noida-5512-rnpffid","1439","no data","1527","0.01","2022-02-11 18:02","mobile"
"https://www.99acres.com/property-in-noida-ffid","1801","36","1809","0.03","2022-02-11 18:02","mobile"
"https://www.99acres.com/property-in-sector-150-noida-ffid","1836","33","1841","0.03","2022-02-11 18:02","mobile"
"https://www.99acres.com","1674","23","1828","0.06","2022-02-11 15:20","mobile"
"https://www.99acres.com","1674","23","1828","0.06","2022-02-11 18:02","mobile"
"https://www.99acres.com/property-in-noida-ffid","1784","36","1790","0.04","2022-02-14 09:01","mobile"
"https://www.99acres.com/property-in-sector-150-noida-ffid","1846","no data","1844","0.03","2022-02-14 09:01","mobile"
"https://www.99acres.com/residential-apartments-in-paldi-ahmedabad-west-ffid","2277","39","2280","0.05","2022-02-14 09:01","mobile"
"https://www.99acres.com/property-for-rent-in-noida-ffid","1835","22","1851","0.01","2022-02-14 09:01","mobile"
"https://www.99acres.com/2-bhk-flats-for-rent-in-bhopal-ffid","1574","no data","1626","0.02","2022-02-14 09:01","mobile"
"https://www.99acres.com/rent-paying-guest-pg-in-noida-ffid","1838","18","1841","0.01","2022-02-14 09:01","mobile"
"https://www.99acres.com/commercial-property-in-noida-ffid","1968","29","1993","0.05","2022-02-14 09:01","mobile"
"https://www.99acres.com/commercial-property-for-rent-in-noida-ffid","2115","19","2128","0","2022-02-14 09:01","mobile"
"https://www.99acres.com/mahagun-moderne-rent-in-sector-78-noida-5512-rnpffid","1484","no data","1527","0.01","2022-02-14 09:01","mobile"
"https://www.99acres.com/property-in-noida-ffid","1784","36","1790","0.04","2022-02-14 09:01","mobile"
"https://www.99acres.com/property-in-sector-150-noida-ffid","1846","no data","1844","0.03","2022-02-14 09:01","mobile"
"https://www.99acres.com","1672","23","1826","0.06","2022-02-14 09:01","mobile"
"https://www.99acres.com/property-in-noida-ffid","1784","36","1790","0.04","2022-02-14 12:15","mobile"
"https://www.99acres.com/property-in-sector-150-noida-ffid","1846","no data","1844","0.03","2022-02-14 12:15","mobile"
"https://www.99acres.com/residential-apartments-in-paldi-ahmedabad-west-ffid","2277","39","2280","0.05","2022-02-14 12:15","mobile"
"https://www.99acres.com/property-for-rent-in-noida-ffid","1835","22","1851","0.01","2022-02-14 12:15","mobile"
"https://www.99acres.com/2-bhk-flats-for-rent-in-bhopal-ffid","1574","no data","1626","0.02","2022-02-14 12:15","mobile"
"https://www.99acres.com/rent-paying-guest-pg-in-noida-ffid","1838","18","1841","0.01","2022-02-14 12:15","mobile"
"https://www.99acres.com/commercial-property-in-noida-ffid","1968","29","1993","0.05","2022-02-14 12:15","mobile"
"https://www.99acres.com/commercial-property-for-rent-in-noida-ffid","2115","19","2128","0","2022-02-14 12:15","mobile"
"https://www.99acres.com/mahagun-moderne-rent-in-sector-78-noida-5512-rnpffid","1484","no data","1527","0.01","2022-02-14 12:15","mobile"
"https://www.99acres.com/property-in-noida-ffid","1784","36","1790","0.04","2022-02-14 12:15","mobile"
"https://www.99acres.com/property-in-sector-150-noida-ffid","1846","no data","1844","0.03","2022-02-14 12:15","mobile"
"https://www.99acres.com","1672","23","1826","0.06","2022-02-14 12:15","mobile"
"https://www.99acres.com/property-in-noida-ffid","1784","36","1790","0.04","2022-02-14 15:15","mobile"
"https://www.99acres.com/property-in-sector-150-noida-ffid","1846","no data","1844","0.03","2022-02-14 15:15","mobile"
"https://www.99acres.com/residential-apartments-in-paldi-ahmedabad-west-ffid","2277","39","2280","0.05","2022-02-14 15:15","mobile"
"https://www.99acres.com/property-for-rent-in-noida-ffid","1835","22","1851","0.01","2022-02-14 15:15","mobile"
"https://www.99acres.com/2-bhk-flats-for-rent-in-bhopal-ffid","1574","no data","1626","0.02","2022-02-14 15:15","mobile"
"https://www.99acres.com/rent-paying-guest-pg-in-noida-ffid","1838","18","1841","0.01","2022-02-14 15:15","mobile"
"https://www.99acres.com/commercial-property-in-noida-ffid","1968","29","1993","0.05","2022-02-14 15:15","mobile"
"https://www.99acres.com/commercial-property-for-rent-in-noida-ffid","2115","19","2128","0","2022-02-14 15:15","mobile"
"https://www.99acres.com/mahagun-moderne-rent-in-sector-78-noida-5512-rnpffid","1484","no data","1527","0.01","2022-02-14 15:15","mobile"
"https://www.99acres.com/property-in-noida-ffid","1784","36","1790","0.04","2022-02-14 15:15","mobile"
"https://www.99acres.com/property-in-sector-150-noida-ffid","1846","no data","1844","0.03","2022-02-14 15:15","mobile"
"https://www.99acres.com","1672","23","1826","0.06","2022-02-14 15:15","mobile"
"https://www.99acres.com/property-in-noida-ffid","1772","36","1782","0.04","2022-02-14 18:15","mobile"
"https://www.99acres.com/property-in-sector-150-noida-ffid","1825","no data","1824","0.03","2022-02-14 18:15","mobile"
"https://www.99acres.com/residential-apartments-in-paldi-ahmedabad-west-ffid","2276","38","2280","0.05","2022-02-14 18:15","mobile"
"https://www.99acres.com/property-for-rent-in-noida-ffid","1841","22","1857","0.01","2022-02-14 18:15","mobile"
"https://www.99acres.com/2-bhk-flats-for-rent-in-bhopal-ffid","1574","no data","1618","0.02","2022-02-14 18:15","mobile"
"https://www.99acres.com/rent-paying-guest-pg-in-noida-ffid","1828","18","1841","0.01","2022-02-14 18:15","mobile"
"https://www.99acres.com/commercial-property-in-noida-ffid","1992","29","2009","0.05","2022-02-14 18:15","mobile"
"https://www.99acres.com/commercial-property-for-rent-in-noida-ffid","2091","19","2098","0","2022-02-14 18:15","mobile"
"https://www.99acres.com/mahagun-moderne-rent-in-sector-78-noida-5512-rnpffid","1439","no data","1527","0.01","2022-02-14 18:15","mobile"
"https://www.99acres.com/property-in-noida-ffid","1772","36","1782","0.04","2022-02-14 18:15","mobile"
"https://www.99acres.com/property-in-sector-150-noida-ffid","1825","no data","1824","0.03","2022-02-14 18:15","mobile"
"https://www.99acres.com","1668","23","1822","0.06","2022-02-14 18:15","mobile"
"https://www.99acres.com/property-in-noida-ffid","1772","36","1782","0.04","2022-02-14 18:45","mobile"
"https://www.99acres.com/property-in-sector-150-noida-ffid","1825","no data","1824","0.03","2022-02-14 18:45","mobile"
"https://www.99acres.com/residential-apartments-in-paldi-ahmedabad-west-ffid","2276","38","2280","0.05","2022-02-14 18:45","mobile"
"https://www.99acres.com/property-for-rent-in-noida-ffid","1841","22","1857","0.01","2022-02-14 18:45","mobile"
"https://www.99acres.com/2-bhk-flats-for-rent-in-bhopal-ffid","1574","no data","1618","0.02","2022-02-14 18:45","mobile"
"https://www.99acres.com/rent-paying-guest-pg-in-noida-ffid","1828","18","1841","0.01","2022-02-14 18:45","mobile"
"https://www.99acres.com/commercial-property-in-noida-ffid","1992","29","2009","0.05","2022-02-14 18:45","mobile"
"https://www.99acres.com/commercial-property-for-rent-in-noida-ffid","2091","19","2098","0","2022-02-14 18:45","mobile"
"https://www.99acres.com/mahagun-moderne-rent-in-sector-78-noida-5512-rnpffid","1439","no data","1527","0.01","2022-02-14 18:45","mobile"
"https://www.99acres.com/property-in-noida-ffid","1772","36","1782","0.04","2022-02-14 18:45","mobile"
"https://www.99acres.com/property-in-sector-150-noida-ffid","1825","no data","1824","0.03","2022-02-14 18:45","mobile"
"https://www.99acres.com","1668","23","1822","0.06","2022-02-14 18:45","mobile"
"https://www.99acres.com/property-in-noida-ffid","1772","36","1782","0.04","2022-02-14 20:15","mobile"
"https://www.99acres.com/property-in-sector-150-noida-ffid","1825","no data","1824","0.03","2022-02-14 20:15","mobile"
"https://www.99acres.com/residential-apartments-in-paldi-ahmedabad-west-ffid","2276","38","2280","0.05","2022-02-14 20:15","mobile"
"https://www.99acres.com/property-for-rent-in-noida-ffid","1841","22","1857","0.01","2022-02-14 20:15","mobile"
"https://www.99acres.com/2-bhk-flats-for-rent-in-bhopal-ffid","1574","no data","1618","0.02","2022-02-14 20:15","mobile"
"https://www.99acres.com/rent-paying-guest-pg-in-noida-ffid","1828","18","1841","0.01","2022-02-14 20:15","mobile"
"https://www.99acres.com/commercial-property-in-noida-ffid","1992","29","2009","0.05","2022-02-14 20:15","mobile"
"https://www.99acres.com/commercial-property-for-rent-in-noida-ffid","2091","19","2098","0","2022-02-14 20:15","mobile"
"https://www.99acres.com/mahagun-moderne-rent-in-sector-78-noida-5512-rnpffid","1439","no data","1527","0.01","2022-02-14 20:15","mobile"
"https://www.99acres.com/property-in-noida-ffid","1772","36","1782","0.04","2022-02-14 20:15","mobile"
"https://www.99acres.com/property-in-sector-150-noida-ffid","1825","no data","1824","0.03","2022-02-14 20:15","mobile"
"https://www.99acres.com","1668","23","1822","0.06","2022-02-14 20:15","mobile"
"https://www.99acres.com/property-in-noida-ffid","1772","36","1782","0.04","2022-02-14 22:15","mobile"
"https://www.99acres.com/property-in-sector-150-noida-ffid","1825","no data","1824","0.03","2022-02-14 22:15","mobile"
"https://www.99acres.com/residential-apartments-in-paldi-ahmedabad-west-ffid","2276","38","2280","0.05","2022-02-14 22:15","mobile"
"https://www.99acres.com/property-for-rent-in-noida-ffid","1841","22","1857","0.01","2022-02-14 22:15","mobile"
"https://www.99acres.com/2-bhk-flats-for-rent-in-bhopal-ffid","1574","no data","1618","0.02","2022-02-14 22:15","mobile"
"https://www.99acres.com/rent-paying-guest-pg-in-noida-ffid","1828","18","1841","0.01","2022-02-14 22:15","mobile"
"https://www.99acres.com/commercial-property-in-noida-ffid","1992","29","2009","0.05","2022-02-14 22:15","mobile"
"https://www.99acres.com/commercial-property-for-rent-in-noida-ffid","2091","19","2098","0","2022-02-14 22:15","mobile"
"https://www.99acres.com/mahagun-moderne-rent-in-sector-78-noida-5512-rnpffid","1439","no data","1527","0.01","2022-02-14 22:15","mobile"
"https://www.99acres.com/property-in-noida-ffid","1772","36","1782","0.04","2022-02-14 22:15","mobile"
"https://www.99acres.com/property-in-sector-150-noida-ffid","1825","no data","1824","0.03","2022-02-14 22:15","mobile"
"https://www.99acres.com","1668","23","1822","0.06","2022-02-14 22:15","mobile"
"https://www.99acres.com/property-in-noida-ffid","1772","36","1782","0.04","2022-02-15 08:15","mobile"
"https://www.99acres.com/property-in-sector-150-noida-ffid","1825","no data","1824","0.03","2022-02-15 08:15","mobile"
"https://www.99acres.com/residential-apartments-in-paldi-ahmedabad-west-ffid","2276","38","2280","0.05","2022-02-15 08:15","mobile"
"https://www.99acres.com/property-for-rent-in-noida-ffid","1841","22","1857","0.01","2022-02-15 08:15","mobile"
"https://www.99acres.com/2-bhk-flats-for-rent-in-bhopal-ffid","1574","no data","1618","0.02","2022-02-15 08:15","mobile"
"https://www.99acres.com/rent-paying-guest-pg-in-noida-ffid","1828","18","1841","0.01","2022-02-15 08:15","mobile"
"https://www.99acres.com/commercial-property-in-noida-ffid","1992","29","2009","0.05","2022-02-15 08:15","mobile"
"https://www.99acres.com/commercial-property-for-rent-in-noida-ffid","2091","19","2098","0","2022-02-15 08:15","mobile"
"https://www.99acres.com/mahagun-moderne-rent-in-sector-78-noida-5512-rnpffid","1439","no data","1527","0.01","2022-02-15 08:15","mobile"
"https://www.99acres.com/property-in-noida-ffid","1772","36","1782","0.04","2022-02-15 08:15","mobile"
"https://www.99acres.com/property-in-sector-150-noida-ffid","1825","no data","1824","0.03","2022-02-15 08:15","mobile"
"https://www.99acres.com","1668","23","1822","0.06","2022-02-15 08:15","mobile"
"https://www.99acres.com/property-in-noida-ffid","1772","36","1782","0.04","2022-02-15 10:15","mobile"
"https://www.99acres.com/property-in-sector-150-noida-ffid","1825","no data","1824","0.03","2022-02-15 10:15","mobile"
"https://www.99acres.com/residential-apartments-in-paldi-ahmedabad-west-ffid","2276","38","2280","0.05","2022-02-15 10:15","mobile"
"https://www.99acres.com/property-for-rent-in-noida-ffid","1841","22","1857","0.01","2022-02-15 10:15","mobile"
"https://www.99acres.com/2-bhk-flats-for-rent-in-bhopal-ffid","1574","no data","1618","0.02","2022-02-15 10:15","mobile"
"https://www.99acres.com/rent-paying-guest-pg-in-noida-ffid","1828","18","1841","0.01","2022-02-15 10:15","mobile"
"https://www.99acres.com/commercial-property-in-noida-ffid","1992","29","2009","0.05","2022-02-15 10:15","mobile"
"https://www.99acres.com/commercial-property-for-rent-in-noida-ffid","2091","19","2098","0","2022-02-15 10:15","mobile"
"https://www.99acres.com/mahagun-moderne-rent-in-sector-78-noida-5512-rnpffid","1439","no data","1527","0.01","2022-02-15 10:15","mobile"
"https://www.99acres.com/property-in-noida-ffid","1772","36","1782","0.04","2022-02-15 10:15","mobile"
"https://www.99acres.com/property-in-sector-150-noida-ffid","1825","no data","1824","0.03","2022-02-15 10:15","mobile"
"https://www.99acres.com","1668","23","1822","0.06","2022-02-15 10:15","mobile"
"https://www.99acres.com/property-in-noida-ffid","1755","37","1775","0.04","2022-02-15 12:15","mobile"
"https://www.99acres.com/property-in-sector-150-noida-ffid","1800","no data","1803","0.03","2022-02-15 12:15","mobile"
"https://www.99acres.com/residential-apartments-in-paldi-ahmedabad-west-ffid","2261","37","2261","0.05","2022-02-15 12:15","mobile"
"https://www.99acres.com/property-for-rent-in-noida-ffid","1839","22","1855","0.01","2022-02-15 12:15","mobile"
"https://www.99acres.com/2-bhk-flats-for-rent-in-bhopal-ffid","1565","no data","1584","0.01","2022-02-15 12:15","mobile"
"https://www.99acres.com/rent-paying-guest-pg-in-noida-ffid","1825","18","1822","0.01","2022-02-15 12:15","mobile"
"https://www.99acres.com/commercial-property-in-noida-ffid","2008","26","2018","0.05","2022-02-15 12:15","mobile"
"https://www.99acres.com/commercial-property-for-rent-in-noida-ffid","2091","19","2099","0","2022-02-15 12:15","mobile"
"https://www.99acres.com/mahagun-moderne-rent-in-sector-78-noida-5512-rnpffid","1569","19","1615","0.01","2022-02-15 12:15","mobile"
"https://www.99acres.com/property-in-noida-ffid","1755","37","1775","0.04","2022-02-15 12:15","mobile"
"https://www.99acres.com/property-in-sector-150-noida-ffid","1800","no data","1803","0.03","2022-02-15 12:15","mobile"
"https://www.99acres.com","1665","23","1820","0.06","2022-02-15 12:15","mobile"
"https://www.99acres.com/property-in-noida-ffid","1755","37","1775","0.04","2022-02-15 15:15","mobile"
"https://www.99acres.com/property-in-sector-150-noida-ffid","1800","no data","1803","0.03","2022-02-15 15:15","mobile"
"https://www.99acres.com/residential-apartments-in-paldi-ahmedabad-west-ffid","2261","37","2261","0.05","2022-02-15 15:15","mobile"
"https://www.99acres.com/property-for-rent-in-noida-ffid","1839","22","1855","0.01","2022-02-15 15:15","mobile"
"https://www.99acres.com/2-bhk-flats-for-rent-in-bhopal-ffid","1565","no data","1584","0.01","2022-02-15 15:15","mobile"
"https://www.99acres.com/rent-paying-guest-pg-in-noida-ffid","1825","18","1822","0.01","2022-02-15 15:15","mobile"
"https://www.99acres.com/commercial-property-in-noida-ffid","2008","26","2018","0.05","2022-02-15 15:15","mobile"
"https://www.99acres.com/commercial-property-for-rent-in-noida-ffid","2091","19","2099","0","2022-02-15 15:15","mobile"
"https://www.99acres.com/mahagun-moderne-rent-in-sector-78-noida-5512-rnpffid","1569","19","1615","0.01","2022-02-15 15:15","mobile"
"https://www.99acres.com/property-in-noida-ffid","1755","37","1775","0.04","2022-02-15 15:15","mobile"
"https://www.99acres.com/property-in-sector-150-noida-ffid","1800","no data","1803","0.03","2022-02-15 15:15","mobile"
"https://www.99acres.com","1665","23","1820","0.06","2022-02-15 15:15","mobile"
"https://www.99acres.com/property-in-noida-ffid","1755","37","1775","0.04","2022-02-15 18:15","mobile"
"https://www.99acres.com/property-in-sector-150-noida-ffid","1800","no data","1803","0.03","2022-02-15 18:15","mobile"
"https://www.99acres.com/residential-apartments-in-paldi-ahmedabad-west-ffid","2261","37","2261","0.05","2022-02-15 18:15","mobile"
"https://www.99acres.com/property-for-rent-in-noida-ffid","1839","22","1855","0.01","2022-02-15 18:15","mobile"
"https://www.99acres.com/2-bhk-flats-for-rent-in-bhopal-ffid","1565","no data","1584","0.01","2022-02-15 18:15","mobile"
"https://www.99acres.com/rent-paying-guest-pg-in-noida-ffid","1825","18","1822","0.01","2022-02-15 18:16","mobile"
"https://www.99acres.com/commercial-property-in-noida-ffid","2008","26","2018","0.05","2022-02-15 18:16","mobile"
"https://www.99acres.com/commercial-property-for-rent-in-noida-ffid","2091","19","2099","0","2022-02-15 18:16","mobile"
"https://www.99acres.com/mahagun-moderne-rent-in-sector-78-noida-5512-rnpffid","1569","19","1615","0.01","2022-02-15 18:16","mobile"
"https://www.99acres.com/property-in-noida-ffid","1755","37","1775","0.04","2022-02-15 18:16","mobile"
"https://www.99acres.com/property-in-sector-150-noida-ffid","1800","no data","1803","0.03","2022-02-15 18:16","mobile"
"https://www.99acres.com","1665","23","1820","0.06","2022-02-15 18:15","mobile"
"https://www.99acres.com/property-in-noida-ffid","1755","37","1775","0.04","2022-02-15 20:15","mobile"
"https://www.99acres.com/property-in-sector-150-noida-ffid","1800","no data","1803","0.03","2022-02-15 20:15","mobile"
"https://www.99acres.com/residential-apartments-in-paldi-ahmedabad-west-ffid","2261","37","2261","0.05","2022-02-15 20:15","mobile"
"https://www.99acres.com/property-for-rent-in-noida-ffid","1839","22","1855","0.01","2022-02-15 20:15","mobile"
"https://www.99acres.com/2-bhk-flats-for-rent-in-bhopal-ffid","1565","no data","1584","0.01","2022-02-15 20:15","mobile"
"https://www.99acres.com/rent-paying-guest-pg-in-noida-ffid","1825","18","1822","0.01","2022-02-15 20:15","mobile"
"https://www.99acres.com/commercial-property-in-noida-ffid","2008","26","2018","0.05","2022-02-15 20:15","mobile"
"https://www.99acres.com/commercial-property-for-rent-in-noida-ffid","2091","19","2099","0","2022-02-15 20:15","mobile"
"https://www.99acres.com/mahagun-moderne-rent-in-sector-78-noida-5512-rnpffid","1569","19","1615","0.01","2022-02-15 20:15","mobile"
"https://www.99acres.com/property-in-noida-ffid","1755","37","1775","0.04","2022-02-15 20:15","mobile"
"https://www.99acres.com/property-in-sector-150-noida-ffid","1800","no data","1803","0.03","2022-02-15 20:15","mobile"
"https://www.99acres.com","1665","23","1820","0.06","2022-02-15 20:15","mobile"
"https://www.99acres.com/property-in-noida-ffid","1755","37","1775","0.04","2022-02-15 22:15","mobile"
"https://www.99acres.com/property-in-sector-150-noida-ffid","1800","no data","1803","0.03","2022-02-15 22:15","mobile"
"https://www.99acres.com/residential-apartments-in-paldi-ahmedabad-west-ffid","2261","37","2261","0.05","2022-02-15 22:15","mobile"
"https://www.99acres.com/property-for-rent-in-noida-ffid","1839","22","1855","0.01","2022-02-15 22:15","mobile"
"https://www.99acres.com/2-bhk-flats-for-rent-in-bhopal-ffid","1565","no data","1584","0.01","2022-02-15 22:15","mobile"
"https://www.99acres.com/rent-paying-guest-pg-in-noida-ffid","1825","18","1822","0.01","2022-02-15 22:15","mobile"
"https://www.99acres.com/commercial-property-in-noida-ffid","2008","26","2018","0.05","2022-02-15 22:15","mobile"
"https://www.99acres.com/commercial-property-for-rent-in-noida-ffid","2091","19","2099","0","2022-02-15 22:15","mobile"
"https://www.99acres.com/mahagun-moderne-rent-in-sector-78-noida-5512-rnpffid","1569","19","1615","0.01","2022-02-15 22:15","mobile"
"https://www.99acres.com/property-in-noida-ffid","1755","37","1775","0.04","2022-02-15 22:15","mobile"
"https://www.99acres.com/property-in-sector-150-noida-ffid","1800","no data","1803","0.03","2022-02-15 22:15","mobile"
"https://www.99acres.com","1665","23","1820","0.06","2022-02-15 22:15","mobile"
"https://www.99acres.com/property-in-noida-ffid","1755","37","1775","0.04","2022-02-16 08:15","mobile"
"https://www.99acres.com/property-in-sector-150-noida-ffid","1800","no data","1803","0.03","2022-02-16 08:15","mobile"
"https://www.99acres.com/residential-apartments-in-paldi-ahmedabad-west-ffid","2261","37","2261","0.05","2022-02-16 08:15","mobile"
"https://www.99acres.com/property-for-rent-in-noida-ffid","1839","22","1855","0.01","2022-02-16 08:15","mobile"
"https://www.99acres.com/2-bhk-flats-for-rent-in-bhopal-ffid","1565","no data","1584","0.01","2022-02-16 08:15","mobile"
"https://www.99acres.com/rent-paying-guest-pg-in-noida-ffid","1825","18","1822","0.01","2022-02-16 08:15","mobile"
"https://www.99acres.com/commercial-property-in-noida-ffid","2008","26","2018","0.05","2022-02-16 08:15","mobile"
"https://www.99acres.com/commercial-property-for-rent-in-noida-ffid","2091","19","2099","0","2022-02-16 08:15","mobile"
"https://www.99acres.com/mahagun-moderne-rent-in-sector-78-noida-5512-rnpffid","1569","19","1615","0.01","2022-02-16 08:15","mobile"
"https://www.99acres.com/property-in-noida-ffid","1755","37","1775","0.04","2022-02-16 08:15","mobile"
"https://www.99acres.com/property-in-sector-150-noida-ffid","1800","no data","1803","0.03","2022-02-16 08:15","mobile"
"https://www.99acres.com","1665","23","1820","0.06","2022-02-16 08:15","mobile"
"https://www.99acres.com/property-in-noida-ffid","1755","37","1775","0.04","2022-02-16 10:15","mobile"
"https://www.99acres.com/property-in-sector-150-noida-ffid","1800","no data","1803","0.03","2022-02-16 10:15","mobile"
"https://www.99acres.com/residential-apartments-in-paldi-ahmedabad-west-ffid","2261","37","2261","0.05","2022-02-16 10:15","mobile"
"https://www.99acres.com/property-for-rent-in-noida-ffid","1839","22","1855","0.01","2022-02-16 10:15","mobile"
"https://www.99acres.com/2-bhk-flats-for-rent-in-bhopal-ffid","1565","no data","1584","0.01","2022-02-16 10:15","mobile"
"https://www.99acres.com/rent-paying-guest-pg-in-noida-ffid","1825","18","1822","0.01","2022-02-16 10:15","mobile"
"https://www.99acres.com/commercial-property-in-noida-ffid","2008","26","2018","0.05","2022-02-16 10:15","mobile"
"https://www.99acres.com/commercial-property-for-rent-in-noida-ffid","2091","19","2099","0","2022-02-16 10:15","mobile"
"https://www.99acres.com/mahagun-moderne-rent-in-sector-78-noida-5512-rnpffid","1569","19","1615","0.01","2022-02-16 10:15","mobile"
"https://www.99acres.com/property-in-noida-ffid","1755","37","1775","0.04","2022-02-16 10:15","mobile"
"https://www.99acres.com/property-in-sector-150-noida-ffid","1800","no data","1803","0.03","2022-02-16 10:15","mobile"
"https://www.99acres.com","1665","23","1820","0.06","2022-02-16 10:15","mobile"
"https://www.99acres.com/property-in-noida-ffid","1755","37","1775","0.04","2022-02-16 12:15","mobile"
"https://www.99acres.com/property-in-sector-150-noida-ffid","1800","no data","1803","0.03","2022-02-16 12:15","mobile"
"https://www.99acres.com/residential-apartments-in-paldi-ahmedabad-west-ffid","2261","37","2261","0.05","2022-02-16 12:15","mobile"
"https://www.99acres.com/property-for-rent-in-noida-ffid","1839","22","1855","0.01","2022-02-16 12:15","mobile"
"https://www.99acres.com/2-bhk-flats-for-rent-in-bhopal-ffid","1565","no data","1584","0.01","2022-02-16 12:15","mobile"
"https://www.99acres.com/rent-paying-guest-pg-in-noida-ffid","1825","18","1822","0.01","2022-02-16 12:15","mobile"
"https://www.99acres.com/commercial-property-in-noida-ffid","2008","26","2018","0.05","2022-02-16 12:15","mobile"
"https://www.99acres.com/commercial-property-for-rent-in-noida-ffid","2091","19","2099","0","2022-02-16 12:15","mobile"
"https://www.99acres.com/mahagun-moderne-rent-in-sector-78-noida-5512-rnpffid","1569","19","1615","0.01","2022-02-16 12:15","mobile"
"https://www.99acres.com/property-in-noida-ffid","1755","37","1775","0.04","2022-02-16 12:15","mobile"
"https://www.99acres.com/property-in-sector-150-noida-ffid","1800","no data","1803","0.03","2022-02-16 12:15","mobile"
